weekly,segment,name,exchange,expiry,instrument_type,asset_symbol,underlying_symbol,instrument_key,lot_size,freeze_quantity,exchange_token,minimum_lot,asset_key,underlying_key,tick_size,asset_type,underlying_type,trading_symbol,strike_price,qty_multiplier,isin,mtf_enabled,mtf_bracket,security_type,short_name
False,NSE_FO,NIPPON L I A M LTD,NSE,1793125799000.0,PE,NAM-INDIA,NAM-INDIA,NSE_FO|95444,625,18750.0,95444,625.0,NSE_EQ|INE298J01013,NSE_EQ|INE298J01013,5.0,EQUITY,EQUITY,NAM-INDIA 960 PE 27 OCT 26,960.0,1.0,,,,,
False,NSE_FO,NIPPON L I A M LTD,NSE,1793125799000.0,PE,NAM-INDIA,NAM-INDIA,NSE_FO|95450,625,18750.0,95450,625.0,NSE_EQ|INE298J01013,NSE_EQ|INE298J01013,5.0,EQUITY,EQUITY,NAM-INDIA 1080 PE 27 OCT 26,1080.0,1.0,,,,,
False,NSE_FO,GODREJ CONSUMER PRODUCTS,NSE,1787682599000.0,PE,GODREJCP,GODREJCP,NSE_FO|95426,500,25000.0,95426,500.0,NSE_EQ|INE102D01028,NSE_EQ|INE102D01028,5.0,EQUITY,EQUITY,GODREJCP 1200 PE 25 AUG 26,1200.0,1.0,,,,,
False,NSE_FO,GODREJ CONSUMER PRODUCTS,NSE,1787682599000.0,CE,GODREJCP,GODREJCP,NSE_FO|95427,500,25000.0,95427,500.0,NSE_EQ|INE102D01028,NSE_EQ|INE102D01028,5.0,EQUITY,EQUITY,GODREJCP 1220 CE 25 AUG 26,1220.0,1.0,,,,,
False,NSE_FO,GODREJ CONSUMER PRODUCTS,NSE,1787682599000.0,CE,GODREJCP,GODREJCP,NSE_FO|95420,500,25000.0,95420,500.0,NSE_EQ|INE102D01028,NSE_EQ|INE102D01028,5.0,EQUITY,EQUITY,GODREJCP 1180 CE 25 AUG 26,1180.0,1.0,,,,,
False,NSE_FO,GODREJ CONSUMER PRODUCTS,NSE,1787682599000.0,PE,GODREJCP,GODREJCP,NSE_FO|95421,500,25000.0,95421,500.0,NSE_EQ|INE102D01028,NSE_EQ|INE102D01028,5.0,EQUITY,EQUITY,GODREJCP 1180 PE 25 AUG 26,1180.0,1.0,,,,,
False,NSE_FO,GODREJ CONSUMER PRODUCTS,NSE,1787682599000.0,CE,GODREJCP,GODREJCP,NSE_FO|95422,500,25000.0,95422,500.0,NSE_EQ|INE102D01028,NSE_EQ|INE102D01028,5.0,EQUITY,EQUITY,GODREJCP 1200 CE 25 AUG 26,1200.0,1.0,,,,,
False,NSE_FO,GODREJ CONSUMER PRODUCTS,NSE,1787682599000.0,PE,GODREJCP,GODREJCP,NSE_FO|95417,500,25000.0,95417,500.0,NSE_EQ|INE102D01028,NSE_EQ|INE102D01028,5.0,EQUITY,EQUITY,GODREJCP 1140 PE 25 AUG 26,1140.0,1.0,,,,,
,NSE_EQ,AMD INDUSTRIES LIMITED,NSE,,EQ,,,NSE_EQ|INE005I01014,1,100000.0,14398,,,,1.0,,,AMDIND,,1.0,INE005I01014,,,NORMAL,AMD INDUSTRIES
False,NSE_FO,GODREJ CONSUMER PRODUCTS,NSE,1787682599000.0,CE,GODREJCP,GODREJCP,NSE_FO|95418,500,25000.0,95418,500.0,NSE_EQ|INE102D01028,NSE_EQ|INE102D01028,5.0,EQUITY,EQUITY,GODREJCP 1160 CE 25 AUG 26,1160.0,1.0,,,,,
False,NSE_FO,GODREJ CONSUMER PRODUCTS,NSE,1787682599000.0,PE,GODREJCP,GODREJCP,NSE_FO|95415,500,25000.0,95415,500.0,NSE_EQ|INE102D01028,NSE_EQ|INE102D01028,5.0,EQUITY,EQUITY,GODREJCP 1120 PE 25 AUG 26,1120.0,1.0,,,,,
False,NSE_FO,GODREJ CONSUMER PRODUCTS,NSE,1787682599000.0,CE,GODREJCP,GODREJCP,NSE_FO|95416,500,25000.0,95416,500.0,NSE_EQ|INE102D01028,NSE_EQ|INE102D01028,5.0,EQUITY,EQUITY,GODREJCP 1140 CE 25 AUG 26,1140.0,1.0,,,,,
False,NSE_FO,GODREJ CONSUMER PRODUCTS,NSE,1787682599000.0,PE,GODREJCP,GODREJCP,NSE_FO|95419,500,25000.0,95419,500.0,NSE_EQ|INE102D01028,NSE_EQ|INE102D01028,5.0,EQUITY,EQUITY,GODREJCP 1160 PE 25 AUG 26,1160.0,1.0,,,,,
False,NSE_FO,GODREJ CONSUMER PRODUCTS,NSE,1787682599000.0,CE,GODREJCP,GODREJCP,NSE_FO|95410,500,25000.0,95410,500.0,NSE_EQ|INE102D01028,NSE_EQ|INE102D01028,5.0,EQUITY,EQUITY,GODREJCP 1080 CE 25 AUG 26,1080.0,1.0,,,,,
False,NSE_FO,GODREJ CONSUMER PRODUCTS,NSE,1787682599000.0,PE,GODREJCP,GODREJCP,NSE_FO|95413,500,25000.0,95413,500.0,NSE_EQ|INE102D01028,NSE_EQ|INE102D01028,5.0,EQUITY,EQUITY,GODREJCP 1100 PE 25 AUG 26,1100.0,1.0,,,,,
False,NSE_FO,GODREJ CONSUMER PRODUCTS,NSE,1787682599000.0,CE,GODREJCP,GODREJCP,NSE_FO|95414,500,25000.0,95414,500.0,NSE_EQ|INE102D01028,NSE_EQ|INE102D01028,5.0,EQUITY,EQUITY,GODREJCP 1120 CE 25 AUG 26,1120.0,1.0,,,,,
False,NSE_FO,GODREJ CONSUMER PRODUCTS,NSE,1787682599000.0,PE,GODREJCP,GODREJCP,NSE_FO|95411,500,25000.0,95411,500.0,NSE_EQ|INE102D01028,NSE_EQ|INE102D01028,5.0,EQUITY,EQUITY,GODREJCP 1080 PE 25 AUG 26,1080.0,1.0,,,,,
False,NSE_FO,GODREJ CONSUMER PRODUCTS,NSE,1787682599000.0,CE,GODREJCP,GODREJCP,NSE_FO|95412,500,25000.0,95412,500.0,NSE_EQ|INE102D01028,NSE_EQ|INE102D01028,5.0,EQUITY,EQUITY,GODREJCP 1100 CE 25 AUG 26,1100.0,1.0,,,,,
False,BSE_FO,SENSEX,BSE,1787855399000.0,CE,SENSEX,SENSEX,BSE_FO|832521,20,1000.0,832521,20.0,BSE_INDEX|SENSEX,BSE_INDEX|SENSEX,5.0,INDEX,INDEX,SENSEX 68300 CE 27 AUG 26,68300.0,,,,,,
False,BSE_FO,BANKEX,BSE,1787855399000.0,PE,BANKEX,BANKEX,BSE_FO|832526,30,900.0,832526,30.0,BSE_INDEX|BANKEX,BSE_INDEX|BANKEX,5.0,INDEX,INDEX,BANKEX 54600 PE 27 AUG 26,54600.0,,,,,,
,NSE_EQ,TATA MOTORS PASS VEH LTD,NSE,,EQ,,,NSE_EQ|INE155A01022,1,100000.0,3456,,,,5.0,,,TMPV,,1.0,INE155A01022,True,26.79,NORMAL,Tata Motors
False,BSE_FO,SENSEX,BSE,1787855399000.0,CE,SENSEX,SENSEX,BSE_FO|832561,20,1000.0,832561,20.0,BSE_INDEX|SENSEX,BSE_INDEX|SENSEX,5.0,INDEX,INDEX,SENSEX 67900 CE 27 AUG 26,67900.0,,,,,,
False,BSE_FO,BANKEX,BSE,1787855399000.0,CE,BANKEX,BANKEX,BSE_FO|832555,30,900.0,832555,30.0,BSE_INDEX|BANKEX,BSE_INDEX|BANKEX,5.0,INDEX,INDEX,BANKEX 54500 CE 27 AUG 26,54500.0,,,,,,
False,BSE_FO,SENSEX50,BSE,1787855399000.0,CE,SENSEX50,SENSEX50,BSE_FO|832558,75,1800.0,832558,75.0,BSE_INDEX|SENSEX50,BSE_INDEX|SENSEX50,5.0,INDEX,INDEX,SENSEX50 23950 CE 27 AUG 26,23950.0,,,,,,
,NSE_EQ,UNITED FOODBRANDS LIMITED,NSE,,EQ,,,NSE_EQ|INE382M01027,1,100000.0,3127,,,,5.0,,,UFBL,,1.0,INE382M01027,,,NORMAL,Barbeque Nation Hosp
False,BSE_FO,SENSEX,BSE,1787855399000.0,PE,SENSEX,SENSEX,BSE_FO|832548,20,1000.0,832548,20.0,BSE_INDEX|SENSEX,BSE_INDEX|SENSEX,5.0,INDEX,INDEX,SENSEX 68600 PE 27 AUG 26,68600.0,,,,,,
False,NSE_FO,CANARA BANK,NSE,1790706599000.0,PE,CANBK,CANBK,NSE_FO|61908,6750,202500.0,61908,6750.0,NSE_EQ|INE476A01022,NSE_EQ|INE476A01022,1.0,EQUITY,EQUITY,CANBK 132.5 PE 29 SEP 26,132.5,1.0,,,,,
False,NSE_FO,NIFTY,NSE,1787682599000.0,CE,NIFTY,NIFTY,NSE_FO|61909,65,1755.0,61909,65.0,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,5.0,INDEX,INDEX,NIFTY 25050 CE 25 AUG 26,25050.0,1.0,,,,,
False,NSE_FO,CANARA BANK,NSE,1790706599000.0,CE,CANBK,CANBK,NSE_FO|61907,6750,202500.0,61907,6750.0,NSE_EQ|INE476A01022,NSE_EQ|INE476A01022,1.0,EQUITY,EQUITY,CANBK 132.5 CE 29 SEP 26,132.5,1.0,,,,,
False,NSE_FO,TATA MOTORS PASS VEH LTD,NSE,1790706599000.0,PE,TMPV,TMPV,NSE_FO|114747,1600,64000.0,114747,1600.0,NSE_EQ|INE155A01022,NSE_EQ|INE155A01022,5.0,EQUITY,EQUITY,TMPV 315 PE 29 SEP 26,315.0,1.0,,,,,
False,NSE_FO,TATA MOTORS PASS VEH LTD,NSE,1790706599000.0,CE,TMPV,TMPV,NSE_FO|114748,1600,64000.0,114748,1600.0,NSE_EQ|INE155A01022,NSE_EQ|INE155A01022,5.0,EQUITY,EQUITY,TMPV 325 CE 29 SEP 26,325.0,1.0,,,,,
False,NSE_FO,TATA MOTORS PASS VEH LTD,NSE,1790706599000.0,PE,TMPV,TMPV,NSE_FO|114745,1600,64000.0,114745,1600.0,NSE_EQ|INE155A01022,NSE_EQ|INE155A01022,5.0,EQUITY,EQUITY,TMPV 305 PE 29 SEP 26,305.0,1.0,,,,,
False,NSE_FO,TATA MOTORS PASS VEH LTD,NSE,1790706599000.0,CE,TMPV,TMPV,NSE_FO|114746,1600,64000.0,114746,1600.0,NSE_EQ|INE155A01022,NSE_EQ|INE155A01022,5.0,EQUITY,EQUITY,TMPV 315 CE 29 SEP 26,315.0,1.0,,,,,
False,NSE_FO,TATA MOTORS PASS VEH LTD,NSE,1790706599000.0,PE,TMPV,TMPV,NSE_FO|114749,1600,64000.0,114749,1600.0,NSE_EQ|INE155A01022,NSE_EQ|INE155A01022,5.0,EQUITY,EQUITY,TMPV 325 PE 29 SEP 26,325.0,1.0,,,,,
False,NSE_FO,KEI INDUSTRIES LTD.,NSE,1787682599000.0,PE,KEI,KEI,NSE_FO|114740,175,5250.0,114740,175.0,NSE_EQ|INE878B01027,NSE_EQ|INE878B01027,5.0,EQUITY,EQUITY,KEI 5500 PE 25 AUG 26,5500.0,1.0,,,,,
False,NSE_FO,KEI INDUSTRIES LTD.,NSE,1787682599000.0,CE,KEI,KEI,NSE_FO|114743,175,5250.0,114743,175.0,NSE_EQ|INE878B01027,NSE_EQ|INE878B01027,5.0,EQUITY,EQUITY,KEI 5700 CE 25 AUG 26,5700.0,1.0,,,,,
False,NSE_FO,KEI INDUSTRIES LTD.,NSE,1787682599000.0,PE,KEI,KEI,NSE_FO|114744,175,5250.0,114744,175.0,NSE_EQ|INE878B01027,NSE_EQ|INE878B01027,5.0,EQUITY,EQUITY,KEI 5700 PE 25 AUG 26,5700.0,1.0,,,,,
False,NSE_FO,KEI INDUSTRIES LTD.,NSE,1787682599000.0,CE,KEI,KEI,NSE_FO|114741,175,5250.0,114741,175.0,NSE_EQ|INE878B01027,NSE_EQ|INE878B01027,5.0,EQUITY,EQUITY,KEI 5600 CE 25 AUG 26,5600.0,1.0,,,,,
False,NSE_FO,KEI INDUSTRIES LTD.,NSE,1787682599000.0,PE,KEI,KEI,NSE_FO|114742,175,5250.0,114742,175.0,NSE_EQ|INE878B01027,NSE_EQ|INE878B01027,5.0,EQUITY,EQUITY,KEI 5600 PE 25 AUG 26,5600.0,1.0,,,,,
False,NSE_FO,TATA MOTORS PASS VEH LTD,NSE,1790706599000.0,CE,TMPV,TMPV,NSE_FO|114756,1600,64000.0,114756,1600.0,NSE_EQ|INE155A01022,NSE_EQ|INE155A01022,5.0,EQUITY,EQUITY,TMPV 365 CE 29 SEP 26,365.0,1.0,,,,,
False,NSE_FO,TATA MOTORS PASS VEH LTD,NSE,1790706599000.0,PE,TMPV,TMPV,NSE_FO|114757,1600,64000.0,114757,1600.0,NSE_EQ|INE155A01022,NSE_EQ|INE155A01022,5.0,EQUITY,EQUITY,TMPV 365 PE 29 SEP 26,365.0,1.0,,,,,
False,NSE_FO,TATA MOTORS PASS VEH LTD,NSE,1790706599000.0,CE,TMPV,TMPV,NSE_FO|114750,1600,64000.0,114750,1600.0,NSE_EQ|INE155A01022,NSE_EQ|INE155A01022,5.0,EQUITY,EQUITY,TMPV 335 CE 29 SEP 26,335.0,1.0,,,,,
False,NSE_FO,TATA MOTORS PASS VEH LTD,NSE,1790706599000.0,PE,TMPV,TMPV,NSE_FO|114751,1600,64000.0,114751,1600.0,NSE_EQ|INE155A01022,NSE_EQ|INE155A01022,5.0,EQUITY,EQUITY,TMPV 335 PE 29 SEP 26,335.0,1.0,,,,,
False,NSE_FO,TATA MOTORS PASS VEH LTD,NSE,1790706599000.0,CE,TMPV,TMPV,NSE_FO|114754,1600,64000.0,114754,1600.0,NSE_EQ|INE155A01022,NSE_EQ|INE155A01022,5.0,EQUITY,EQUITY,TMPV 355 CE 29 SEP 26,355.0,1.0,,,,,
False,NSE_FO,TATA MOTORS PASS VEH LTD,NSE,1790706599000.0,PE,TMPV,TMPV,NSE_FO|114755,1600,64000.0,114755,1600.0,NSE_EQ|INE155A01022,NSE_EQ|INE155A01022,5.0,EQUITY,EQUITY,TMPV 355 PE 29 SEP 26,355.0,1.0,,,,,
False,NSE_FO,TATA MOTORS PASS VEH LTD,NSE,1790706599000.0,CE,TMPV,TMPV,NSE_FO|114752,1600,64000.0,114752,1600.0,NSE_EQ|INE155A01022,NSE_EQ|INE155A01022,5.0,EQUITY,EQUITY,TMPV 345 CE 29 SEP 26,345.0,1.0,,,,,
False,NSE_FO,TATA MOTORS PASS VEH LTD,NSE,1790706599000.0,PE,TMPV,TMPV,NSE_FO|114753,1600,64000.0,114753,1600.0,NSE_EQ|INE155A01022,NSE_EQ|INE155A01022,5.0,EQUITY,EQUITY,TMPV 345 PE 29 SEP 26,345.0,1.0,,,,,
False,NSE_FO,NIFTY,NSE,1787682599000.0,CE,NIFTY,NIFTY,NSE_FO|61929,65,1755.0,61929,65.0,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,5.0,INDEX,INDEX,NIFTY 25200 CE 25 AUG 26,25200.0,1.0,,,,,
False,NSE_FO,CANARA BANK,NSE,1790706599000.0,PE,CANBK,CANBK,NSE_FO|61924,6750,202500.0,61924,6750.0,NSE_EQ|INE476A01022,NSE_EQ|INE476A01022,1.0,EQUITY,EQUITY,CANBK 137.5 PE 29 SEP 26,137.5,1.0,,,,,
False,BSE_FO,SENSEX,BSE,1787855399000.0,CE,SENSEX,SENSEX,BSE_FO|832583,20,1000.0,832583,20.0,BSE_INDEX|SENSEX,BSE_INDEX|SENSEX,5.0,INDEX,INDEX,SENSEX 68500 CE 27 AUG 26,68500.0,,,,,,
False,NSE_FO,NIFTY,NSE,1787682599000.0,PE,NIFTY,NIFTY,NSE_FO|61922,65,1755.0,61922,65.0,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,5.0,INDEX,INDEX,NIFTY 25150 PE 25 AUG 26,25150.0,1.0,,,,,
False,NSE_FO,CANARA BANK,NSE,1790706599000.0,CE,CANBK,CANBK,NSE_FO|61923,6750,202500.0,61923,6750.0,NSE_EQ|INE476A01022,NSE_EQ|INE476A01022,1.0,EQUITY,EQUITY,CANBK 137.5 CE 29 SEP 26,137.5,1.0,,,,,
False,NSE_FO,NIFTY,NSE,1787682599000.0,CE,NIFTY,NIFTY,NSE_FO|61921,65,1755.0,61921,65.0,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,5.0,INDEX,INDEX,NIFTY 25150 CE 25 AUG 26,25150.0,1.0,,,,,
False,NSE_FO,KEI INDUSTRIES LTD.,NSE,1787682599000.0,PE,KEI,KEI,NSE_FO|114778,175,5250.0,114778,175.0,NSE_EQ|INE878B01027,NSE_EQ|INE878B01027,5.0,EQUITY,EQUITY,KEI 5800 PE 25 AUG 26,5800.0,1.0,,,,,
False,NSE_FO,NIFTY,NSE,1787682599000.0,CE,NIFTY,NIFTY,NSE_FO|61913,65,1755.0,61913,65.0,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,5.0,INDEX,INDEX,NIFTY 25100 CE 25 AUG 26,25100.0,1.0,,,,,
False,NSE_FO,NIFTY,NSE,1787682599000.0,PE,NIFTY,NIFTY,NSE_FO|61914,65,1755.0,61914,65.0,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,5.0,INDEX,INDEX,NIFTY 25100 PE 25 AUG 26,25100.0,1.0,,,,,
False,NSE_FO,NIFTY,NSE,1787682599000.0,PE,NIFTY,NIFTY,NSE_FO|61910,65,1755.0,61910,65.0,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,5.0,INDEX,INDEX,NIFTY 25050 PE 25 AUG 26,25050.0,1.0,,,,,
False,NSE_FO,KEI INDUSTRIES LTD.,NSE,1787682599000.0,CE,KEI,KEI,NSE_FO|114777,175,5250.0,114777,175.0,NSE_EQ|INE878B01027,NSE_EQ|INE878B01027,5.0,EQUITY,EQUITY,KEI 5800 CE 25 AUG 26,5800.0,1.0,,,,,
False,NSE_FO,PATANJALI FOODS LIMITED,NSE,1790706599000.0,CE,PATANJALI,PATANJALI,NSE_FO|100133,1075,53750.0,100133,1075.0,NSE_EQ|INE619A01035,NSE_EQ|INE619A01035,5.0,EQUITY,EQUITY,PATANJALI 305 CE 29 SEP 26,305.0,1.0,,,,,
False,NSE_FO,KEI INDUSTRIES LTD.,NSE,1787682599000.0,CE,KEI,KEI,NSE_FO|114704,175,5250.0,114704,175.0,NSE_EQ|INE878B01027,NSE_EQ|INE878B01027,5.0,EQUITY,EQUITY,KEI 4000 CE 25 AUG 26,4000.0,1.0,,,,,
False,NSE_FO,TATA MOTORS PASS VEH LTD,NSE,1790706599000.0,CE,TMPV,TMPV,NSE_FO|114708,1600,64000.0,114708,1600.0,NSE_EQ|INE155A01022,NSE_EQ|INE155A01022,5.0,EQUITY,EQUITY,TMPV 285 CE 29 SEP 26,285.0,1.0,,,,,
False,NSE_FO,KEI INDUSTRIES LTD.,NSE,1787682599000.0,PE,KEI,KEI,NSE_FO|114705,175,5250.0,114705,175.0,NSE_EQ|INE878B01027,NSE_EQ|INE878B01027,5.0,EQUITY,EQUITY,KEI 4000 PE 25 AUG 26,4000.0,1.0,,,,,
False,NSE_FO,TATA MOTORS PASS VEH LTD,NSE,1790706599000.0,PE,TMPV,TMPV,NSE_FO|114709,1600,64000.0,114709,1600.0,NSE_EQ|INE155A01022,NSE_EQ|INE155A01022,5.0,EQUITY,EQUITY,TMPV 285 PE 29 SEP 26,285.0,1.0,,,,,
False,NSE_FO,KEI INDUSTRIES LTD.,NSE,1787682599000.0,PE,KEI,KEI,NSE_FO|114714,175,5250.0,114714,175.0,NSE_EQ|INE878B01027,NSE_EQ|INE878B01027,5.0,EQUITY,EQUITY,KEI 4200 PE 25 AUG 26,4200.0,1.0,,,,,
False,NSE_FO,KEI INDUSTRIES LTD.,NSE,1787682599000.0,CE,KEI,KEI,NSE_FO|114715,175,5250.0,114715,175.0,NSE_EQ|INE878B01027,NSE_EQ|INE878B01027,5.0,EQUITY,EQUITY,KEI 4300 CE 25 AUG 26,4300.0,1.0,,,,,
False,NSE_FO,TATA MOTORS PASS VEH LTD,NSE,1790706599000.0,CE,TMPV,TMPV,NSE_FO|114712,1600,64000.0,114712,1600.0,NSE_EQ|INE155A01022,NSE_EQ|INE155A01022,5.0,EQUITY,EQUITY,TMPV 305 CE 29 SEP 26,305.0,1.0,,,,,
False,NSE_FO,KEI INDUSTRIES LTD.,NSE,1787682599000.0,CE,KEI,KEI,NSE_FO|114713,175,5250.0,114713,175.0,NSE_EQ|INE878B01027,NSE_EQ|INE878B01027,5.0,EQUITY,EQUITY,KEI 4200 CE 25 AUG 26,4200.0,1.0,,,,,
False,NSE_FO,KEI INDUSTRIES LTD.,NSE,1787682599000.0,PE,KEI,KEI,NSE_FO|114718,175,5250.0,114718,175.0,NSE_EQ|INE878B01027,NSE_EQ|INE878B01027,5.0,EQUITY,EQUITY,KEI 4400 PE 25 AUG 26,4400.0,1.0,,,,,
False,NSE_FO,KEI INDUSTRIES LTD.,NSE,1787682599000.0,CE,KEI,KEI,NSE_FO|114719,175,5250.0,114719,175.0,NSE_EQ|INE878B01027,NSE_EQ|INE878B01027,5.0,EQUITY,EQUITY,KEI 4500 CE 25 AUG 26,4500.0,1.0,,,,,
False,NSE_FO,KEI INDUSTRIES LTD.,NSE,1787682599000.0,PE,KEI,KEI,NSE_FO|114716,175,5250.0,114716,175.0,NSE_EQ|INE878B01027,NSE_EQ|INE878B01027,5.0,EQUITY,EQUITY,KEI 4300 PE 25 AUG 26,4300.0,1.0,,,,,
False,NSE_FO,KEI INDUSTRIES LTD.,NSE,1787682599000.0,CE,KEI,KEI,NSE_FO|114717,175,5250.0,114717,175.0,NSE_EQ|INE878B01027,NSE_EQ|INE878B01027,5.0,EQUITY,EQUITY,KEI 4400 CE 25 AUG 26,4400.0,1.0,,,,,
False,NSE_FO,TATA MOTORS PASS VEH LTD,NSE,1790706599000.0,CE,TMPV,TMPV,NSE_FO|114710,1600,64000.0,114710,1600.0,NSE_EQ|INE155A01022,NSE_EQ|INE155A01022,5.0,EQUITY,EQUITY,TMPV 295 CE 29 SEP 26,295.0,1.0,,,,,
False,NSE_FO,TATA MOTORS PASS VEH LTD,NSE,1790706599000.0,PE,TMPV,TMPV,NSE_FO|114711,1600,64000.0,114711,1600.0,NSE_EQ|INE155A01022,NSE_EQ|INE155A01022,5.0,EQUITY,EQUITY,TMPV 295 PE 29 SEP 26,295.0,1.0,,,,,
False,NSE_FO,KEI INDUSTRIES LTD.,NSE,1787682599000.0,CE,KEI,KEI,NSE_FO|114725,175,5250.0,114725,175.0,NSE_EQ|INE878B01027,NSE_EQ|INE878B01027,5.0,EQUITY,EQUITY,KEI 4800 CE 25 AUG 26,4800.0,1.0,,,,,
False,NSE_FO,KEI INDUSTRIES LTD.,NSE,1787682599000.0,PE,KEI,KEI,NSE_FO|114726,175,5250.0,114726,175.0,NSE_EQ|INE878B01027,NSE_EQ|INE878B01027,5.0,EQUITY,EQUITY,KEI 4800 PE 25 AUG 26,4800.0,1.0,,,,,
False,NSE_FO,KEI INDUSTRIES LTD.,NSE,1787682599000.0,CE,KEI,KEI,NSE_FO|114723,175,5250.0,114723,175.0,NSE_EQ|INE878B01027,NSE_EQ|INE878B01027,5.0,EQUITY,EQUITY,KEI 4700 CE 25 AUG 26,4700.0,1.0,,,,,
False,NSE_FO,KEI INDUSTRIES LTD.,NSE,1787682599000.0,PE,KEI,KEI,NSE_FO|114724,175,5250.0,114724,175.0,NSE_EQ|INE878B01027,NSE_EQ|INE878B01027,5.0,EQUITY,EQUITY,KEI 4700 PE 25 AUG 26,4700.0,1.0,,,,,
False,NSE_FO,KEI INDUSTRIES LTD.,NSE,1787682599000.0,CE,KEI,KEI,NSE_FO|114729,175,5250.0,114729,175.0,NSE_EQ|INE878B01027,NSE_EQ|INE878B01027,5.0,EQUITY,EQUITY,KEI 5000 CE 25 AUG 26,5000.0,1.0,,,,,
False,NSE_FO,KEI INDUSTRIES LTD.,NSE,1787682599000.0,CE,KEI,KEI,NSE_FO|114727,175,5250.0,114727,175.0,NSE_EQ|INE878B01027,NSE_EQ|INE878B01027,5.0,EQUITY,EQUITY,KEI 4900 CE 25 AUG 26,4900.0,1.0,,,,,
False,NSE_FO,KEI INDUSTRIES LTD.,NSE,1787682599000.0,PE,KEI,KEI,NSE_FO|114728,175,5250.0,114728,175.0,NSE_EQ|INE878B01027,NSE_EQ|INE878B01027,5.0,EQUITY,EQUITY,KEI 4900 PE 25 AUG 26,4900.0,1.0,,,,,
,NSE_EQ,BALRAMPUR CHINI MILLS LTD,NSE,,EQ,,,NSE_EQ|INE119A01028,1,100000.0,341,,,,5.0,,,BALRAMCHIN,,1.0,INE119A01028,True,30.94,NORMAL,Balrampur Chini Mills
False,NSE_FO,KEI INDUSTRIES LTD.,NSE,1787682599000.0,CE,KEI,KEI,NSE_FO|114721,175,5250.0,114721,175.0,NSE_EQ|INE878B01027,NSE_EQ|INE878B01027,5.0,EQUITY,EQUITY,KEI 4600 CE 25 AUG 26,4600.0,1.0,,,,,
False,NSE_FO,KEI INDUSTRIES LTD.,NSE,1787682599000.0,PE,KEI,KEI,NSE_FO|114722,175,5250.0,114722,175.0,NSE_EQ|INE878B01027,NSE_EQ|INE878B01027,5.0,EQUITY,EQUITY,KEI 4600 PE 25 AUG 26,4600.0,1.0,,,,,
False,NSE_FO,KEI INDUSTRIES LTD.,NSE,1787682599000.0,PE,KEI,KEI,NSE_FO|114720,175,5250.0,114720,175.0,NSE_EQ|INE878B01027,NSE_EQ|INE878B01027,5.0,EQUITY,EQUITY,KEI 4500 PE 25 AUG 26,4500.0,1.0,,,,,
False,NSE_FO,KEI INDUSTRIES LTD.,NSE,1787682599000.0,PE,KEI,KEI,NSE_FO|114736,175,5250.0,114736,175.0,NSE_EQ|INE878B01027,NSE_EQ|INE878B01027,5.0,EQUITY,EQUITY,KEI 5300 PE 25 AUG 26,5300.0,1.0,,,,,
False,NSE_FO,KEI INDUSTRIES LTD.,NSE,1787682599000.0,CE,KEI,KEI,NSE_FO|114737,175,5250.0,114737,175.0,NSE_EQ|INE878B01027,NSE_EQ|INE878B01027,5.0,EQUITY,EQUITY,KEI 5400 CE 25 AUG 26,5400.0,1.0,,,,,
False,NSE_FO,KEI INDUSTRIES LTD.,NSE,1787682599000.0,PE,KEI,KEI,NSE_FO|114734,175,5250.0,114734,175.0,NSE_EQ|INE878B01027,NSE_EQ|INE878B01027,5.0,EQUITY,EQUITY,KEI 5200 PE 25 AUG 26,5200.0,1.0,,,,,
False,NSE_FO,KEI INDUSTRIES LTD.,NSE,1787682599000.0,CE,KEI,KEI,NSE_FO|114735,175,5250.0,114735,175.0,NSE_EQ|INE878B01027,NSE_EQ|INE878B01027,5.0,EQUITY,EQUITY,KEI 5300 CE 25 AUG 26,5300.0,1.0,,,,,
False,NSE_FO,KEI INDUSTRIES LTD.,NSE,1787682599000.0,PE,KEI,KEI,NSE_FO|114738,175,5250.0,114738,175.0,NSE_EQ|INE878B01027,NSE_EQ|INE878B01027,5.0,EQUITY,EQUITY,KEI 5400 PE 25 AUG 26,5400.0,1.0,,,,,
False,NSE_FO,KEI INDUSTRIES LTD.,NSE,1787682599000.0,CE,KEI,KEI,NSE_FO|114739,175,5250.0,114739,175.0,NSE_EQ|INE878B01027,NSE_EQ|INE878B01027,5.0,EQUITY,EQUITY,KEI 5500 CE 25 AUG 26,5500.0,1.0,,,,,
False,NSE_FO,KEI INDUSTRIES LTD.,NSE,1787682599000.0,PE,KEI,KEI,NSE_FO|114732,175,5250.0,114732,175.0,NSE_EQ|INE878B01027,NSE_EQ|INE878B01027,5.0,EQUITY,EQUITY,KEI 5100 PE 25 AUG 26,5100.0,1.0,,,,,
False,NSE_FO,KEI INDUSTRIES LTD.,NSE,1787682599000.0,CE,KEI,KEI,NSE_FO|114733,175,5250.0,114733,175.0,NSE_EQ|INE878B01027,NSE_EQ|INE878B01027,5.0,EQUITY,EQUITY,KEI 5200 CE 25 AUG 26,5200.0,1.0,,,,,
